item_id,item_name,purchase_price,quantity_purchased,sale_price,quantity_sold,date
332360,Joi Clr Balance Blue Shmp 300ml,3.64,144,5.46,24,04/21/25
332362,Joi Clr Balance Blue Cond 250ml,3.64,144,5.46,24,04/21/25
332364,Joi Clr Balance Purple Shmp 300ml,3.64,24,5.46,24,04/21/25
332365,Joi Clr Balance Purple Shmp 1l,8.2,12,12.3,12,04/21/25
332366,Joi Clr Balance Purple Cond 250ml,3.64,24,5.46,24,04/21/25
332367,Joi Clr Balance Purple Cond 1l,8.3,12,12.46,12,04/21/25
332369,Joi Sty Heat Hero Thrmal Spray,4.55,24,5.69,24,03/11/25
332370,Joi Sty Joico Humidity Blocker Plus,4.95,12,6.19,12,03/11/25
332374,Joi Sty Power Whip Whipped Foam,4.95,24,7.43,24,03/13/25
332375,Joi Sty Power Spray Finishing Spray,4.95,24,7.43,24,03/13/25
332376,Joi Sty Flip Turn Volumizing Spray,5.25,24,7.88,24,03/13/25
332379,Joi Sty Joimist Medium Finish Spray,5.25,12,6.56,12,03/11/25
332380,Joi Sty Joimist Firm Finish Spray,5.25,12,6.56,12,03/11/25
332381,Joi Sty Joiwhip Firm Hold Dsgn Foam,4.45,12,5.56,12,03/11/25
332400,Oxy Max 3n1 Pads,3.46,6120,3.75,6120,05/05/25
332433,Vp Resurrect Shampoo,9.04,24,10.85,24,04/08/25
332468,Enr Az10dpa4. 03 H/a Dial Pk Pwr Sl,1.159,1152,1.28,1152,02/03/25
332525,Arizona Iced Tea Orangeade,0.6042,1296,0.72,1296,05/13/25
332691,Rk Seq 06abn V315,0,0,5.22,6,02/11/25
332798,Ht Sheer Touch Spf50 Ltn,3.41,624,3.65,624,06/23/25
332859,Duo Biotin Rose Clear,3.3,180,3.96,180,06/26/25
332860,Duo Biotin Rose Dark,0,0,3.96,5,04/04/25
332880,Bc Arth Strng 6ct Pwd (288pk),0.871,2016,0.27,0,05/22/25
332882,Bc Chrry 4ct Stk,0.754,900,0.85,2520,06/10/25
332884,Bc Lmn Max Strng 16ct Pwd,3.2629,108,3.54,432,04/11/25
332890,Chloraseptic Max Bry Spry,2.9315,528,3.45,540,02/27/25
332896,Debrox Swimmers Ear 1oz Drp,2.9119,2820,3.47,7200,01/28/25
334411,Pirey Wonder Cleaner Lavender,1.5,8,1.8,8,06/24/25
334412,Pirey Wonder Cleaner Ocean Fresh,1.5,8,1.8,8,06/24/25
334413,Pirey Wonder Cleaner Pine Tree,1,400,1.12,400,04/04/25
334424,Arizona Mucho Mango Icea Tea Tllbys,0.7079,1200,0.85,1200,04/22/25
334425,Arizona Watermelon Iced Tea Tallbys,0.7079,1200,0.85,1200,04/22/25
334427,Arizona Fruit Punch Iced Tea Tllbys,0.7079,1200,0.85,1200,04/22/25
334465,Contour Next Test Strips 7312,24.4,600,33,1296,07/10/25
334471,Pirey Dishwashing Liquid Orange,0.88,240,0.96,240,04/04/25
334553,Purox Lemon Scent Liquid,0.8,12,0.96,12,06/24/25
334555,Purox Pomegranate Liquid,0.65,12,0.78,12,06/24/25
334559,Purox Lemon Liquid,1.68,240,0.94,240,04/04/25
334561,Purox Dishwashing Liquid Lemon,3.6,6,4.32,6,06/24/25
334613,Ardell Textureyes 585,0,0,2.1,5,04/04/25
334614,Ardell Aqua Lashes Demi Wispies,0,0,2.1,5,04/04/25
334615,Ardell Eco Lash 454,0,0,2.1,5,04/04/25
334616,Ardell Eco Lash 455,0,0,2.1,5,04/04/25
334618,Joi Colorful Anti-fade Shmp 300ml,4.1,240,6.15,24,03/13/25
334619,Joi Colorful Anti-fade Shamp 1l,9.8,12,14.7,12,04/21/25
334620,Joi Clrful Anti-fade Cnd,4.1,240,6.15,24,03/13/25
334622,Joi Colorful Gb Anti-fade Serum,0,0,5.6,12,03/11/25
334721,Del Pro Daily Microfoliant,0,0,53.76,2,04/22/25
334722,Del Pro Colloidal Masque Base,0,0,45.12,2,04/22/25
334724,Del Pro Purifying Masque & Exfolian,0,0,51.84,2,04/22/25
334744,Del Pro Clinical Oatmeal Masque,0,0,49.92,2,04/22/25
334751,Del Pro Mltvtmn Pwr Rcvry Msq,0,0,55.68,2,04/22/25
334755,Del Pro Skinperfect Primer Spf 30,0,0,46.08,2,04/22/25
334756,Del Pro Multivitamin Power Firm,0,0,78.72,2,04/22/25
334767,Del Pro Pro Power Eye Peel,0,0,63.36,1,04/22/25
334829,Og Titanium+ion 1in Curling Iron,27.99,5,0,0,
334831,Og Essentials Stylg Large Paddle,0,0,2.71,6,03/11/25
334985,Pirey Wonder Cleaner Sweet Lemon,1,600,0.47,600,04/04/25
338521,Hrb Thicker F Hair Thickening Serum,0,0,4.86,4,02/04/25
338561,Joi Lumi10 Perm Cr 6n 6.0 N Drk Bld,0,0,2.52,36,01/14/25
338562,Joi Lumi10 Perm Cr 5n 5.0 N L Brown,2.1,288,2.52,288,05/05/25
338563,Joi Lumi10 Perm Cr 4n 4.0 N Med Brw,2.1,360,2.52,360,05/05/25
338564,Joi Lumi10 Perm Cr 3n 3.0 N Dark Br,2.1,360,2.52,360,05/05/25
338565,Joi Lumi10 Perm Cr 1n 1.0 N Black,2.1,360,2.52,360,05/05/25
338735,Pirey Wonder Cleaner Ocean Fresh,1,600,1.02,600,04/04/25
338737,Joi Youthlock Shampoo 300ml,4.6,24,6.9,24,04/21/25
338738,Joi Youthlock Conditioner 250ml,4.6,24,6.9,24,04/21/25
338739,Joi Youthlock Blowout Creme,0,0,5.84,24,03/11/25
338743,Pirey Degreaser X100 Spray,1.07,120,0.71,120,04/04/25
338791,Arizona Tea Rickey Cherry Lime,0.6042,2568,0.72,3888,06/17/25
338800,Bb Ultra Sport Spf 65,4.97,348,5.58,348,06/23/25
338802,Bb Ultra Sports Lotion Spf 65,4.75,432,5.33,432,06/23/25
338810,Joi Colorful Anti-fade Cond 1l,9.9,12,14.85,12,04/21/25
338860,Arizona Caution Low Carb Performanc,0,0,0.72,48,02/19/25
338861,Arizona Caution Fruit Punch Extreme,0,0,0.72,48,02/19/25
338862,Arizona Caution Extreme Performance,0,0,0.72,48,02/19/25
338863,Arizona Lemon Tea Slim Can,0.3997,1500,0.48,1500,04/22/25
338864,Arizona Green Tea Slim Can,0.3997,900,0.48,900,04/22/25
338865,Arizona Half And Half Slim Can,0.3997,1500,0.48,1500,04/22/25
338869,Arizona Raspberry Iced Tea Slim Can,0.3997,900,0.48,900,04/22/25
338870,Purox Klean Glass Cleaner Original,0.81,12,0.97,12,06/24/25
338874,Pamprin Multi-symptom Caplets,2.34,1104,2.16,2208,06/27/25
338875,Zapzyt Acne Treatment Gel,3.16,2592,3.08,2592,06/27/25
338877,Sun In Lemon Fresh Hair Lightener,2.45,2400,2.16,2880,06/27/25
338878,Sun In Tropical Breeze Hair Lightnr,2.45,2400,2.16,2880,06/27/25
338882,Ultra Swin Shmp Moist&chlorne Remov,2.74,1428,2.58,1440,06/27/25
338883,Ultra Swin Ultra Repair Conditioner,2.74,1200,2.59,1200,06/27/25
338931,Joi Youthlock Shmp 50ml,0.2,48,0.24,30,07/03/25
338932,Joi Youthlock Cond 50ml,0.2,48,0.24,30,07/03/25
338934,Joi Youthlock Anti-frizz Blwt Creme,0.23,96,0.28,96,04/02/25
338963,Joi Vkc Color Intensity Eraser,3.15,72,3.78,72,06/10/25
339011,Joi Blonde Life Pwdr Lightener 450g,0,0,13.8,59,01/14/25
339012,Joi Blonde Life Pwdr Lightener 907g,20,36,24,72,06/10/25
339016,Joi Lumi Permanent 7nrg (7.063),0,0,2.43,18,03/11/25
339020,Joi Lumi Pc Youth Lock 8nnw,0,0,2.33,36,01/14/25
339022,Joi Lumi Pc Youth Lock 4nnw,1.94,36,2.43,36,03/11/25
339081,Garlique Caplets,8.13,336,7.61,336,06/27/25
339082,Garlique Healthy Blood Prss Formula,8.13,672,7.6,672,06/27/25
339083,Herpecin L Lip Balm Stick,2.55,1320,2.48,1320,06/27/25
339084,Herpecin L Pain Relief,4.27,1320,4.15,1320,06/27/25
339085,Pamprin Multi-symptom Caplets,3.7,1296,3.39,864,06/27/25
339123,Sgx Nyc Play It Big Volumizing Hair,3.85,640,4.18,640,06/26/25
339167,Stye Eye 0.5oz Drop,3.3995,2064,4.02,6336,01/28/25
339211,Hempz Mini Og Herb Body Moisturizer,0,0,3.13,24,03/11/25
339212,Hempz Og Herb Body Moisturizer,7.5,2400,7.83,1200,04/11/25
339218,Hempz Pom Herb Body Moisturizer,0,0,7.83,300,04/11/25
339223,Hempz Fr C & W Hrb Bd Mstrzr,0,0,9.38,6,03/11/25
339226,Hempz Mn Xtc Grn T & A Pr Hrb Bd Ms,0,0,3.13,10,03/11/25
339227,Hempz Xtc Grn T & A Pr Hrb Bd Mstrz,0,0,7.75,144,04/08/25
339228,Hempz Mn Swt Pa & Hn Mln Hrb Bd Mst,0,0,3.13,24,03/11/25
339229,Hempz Swt Pa & Hn Mln Hrb Bd Mstrzr,7.5,6000,7.82,1200,05/23/25
339234,Hempz Mn Age Defying Hrb Bd Mstrzr,0,0,3.13,22,03/11/25
339235,Hempz Age Defying Hrb Bd Mstrzr,0,0,7.82,588,03/19/25
339241,Hempz Mn Trpl Mstr Hrb Whpd Bd Crm,0,0,3.13,24,03/11/25
339242,Hempz Trpl Mstr Hrb Whpd Bd Crm,7.5,2400,7.82,1212,05/23/25
339277,Hempz Koa & Swt Lmnd Hrb Bd Mstrzr,0,0,10,6,03/11/25
339283,Hempz Swt Jasmine & Rose Hrb Bd Mst,8,432,7.82,480,05/23/25
339806,Vichy Aqualia Thrm Daily Hydra Mois,0,0,24.19,6,04/22/25
339807,Vichy Liftactiv Splst B3 Drk Spot C,0,0,31.1,3,04/22/25
339808,Vichy Liftactiv Sprm Ha Wrinkle Cor,0,0,31.09,3,04/22/25
339809,Vichy Mineral 89 Prbtc Rec&def Conc,0,0,24.18,6,04/22/25
339813,Vichy Ideal Sl Rfrm Sunscreen Spf50,0,0,24.18,3,04/22/25
340250,Edgeu Ent102 Pink Floccus,0,0,5.58,4,04/02/25
340251,Edgeu Ent103 Pink Quartz M,0,0,5.58,5,04/02/25
340252,Edgeu Ent104 Pink Snctchr,0,0,5.58,5,04/02/25
340253,Edgeu Ent105 Bling Glow,0,0,5.58,5,04/02/25
340256,Edgeu Ent108 Red Bloom,0,0,5.58,5,04/02/25
340257,Edgeu Ent112 Heart Sunset,0,0,5.58,5,04/02/25
340259,Edgeu Ent202 Amberyellow,0,0,5.58,5,04/02/25
340263,Edgeu Ent301 Candy Glow,0,0,5.58,5,04/02/25
340267,Edgeu Ent401 Flutter Mmnt,0,0,5.58,5,04/02/25
340270,Edgeu Ent502 Chili Brick,0,0,5.58,5,04/02/25
340271,Edgeu Ent505 Ruby Red Shll,0,0,5.58,7,04/02/25
340273,Edgeu Ent602 Yummy Smile,0,0,5.58,5,04/02/25
340275,Edgeu Ent702 Mint Shell,0,0,5.58,5,04/02/25
340289,Edgeu End504 Sparkling Wn,0,0,5.58,5,04/02/25
340307,Edgeu Ena118 Pink Balayage,0,0,5.58,5,04/02/25
340308,Edgeu Ena119 Marble Ombre,0,0,5.58,1,04/02/25
340311,Edgeu Enp120 Coral Stone B,0,0,6.66,5,04/02/25
340312,Edgeu Enp207 Gorgeous Chmp,0,0,6.66,5,04/02/25
340314,Edgeu Enp903 Vampire Black,0,0,6.66,5,04/02/25
340353,Edgeu Shop Care Free Top Gel,0,0,6.48,7,04/02/25
340369,Badia Lime Pepper Seasoning,1.6,120,1.63,120,04/08/25
340380,Badia Steak Seasoning,1.55,150,1.86,150,04/08/25
340385,Badia Chia Seed,5.99,48,7.19,48,06/03/25
340400,Badia Lime Pepper,5.05,160,5.15,160,04/08/25
340406,Badia Olive Oil Extra Virgin,6.95,288,8.34,288,06/03/25
340420,Snapple Lemonade Watermelon,0.8908,480,1.07,480,05/13/25
340422,Snapple Lemon Tea,0.8908,480,1.07,480,05/13/25
340423,Snapple Raspberry Tea,0.8908,396,1.07,396,05/13/25
340424,Snapple Peach Tea,0.8908,240,1.07,240,05/13/25
340425,Snapple Fruit Punch,0.8908,480,1.07,480,05/13/25
340426,Snapple Kiwi Strawberry,0.8908,480,1.07,480,05/13/25
340428,Snapple Apple Juice,0.8908,480,1.07,480,05/13/25
340445,Ms Direct Colour Castano Freddo,3.6252,252,3.65,12,04/04/25
340446,Ms Direct Colour Castano Caldo,3.6252,12,3.65,12,04/04/25
340448,Ms Direct Colour Rosso Chiaro,3.6252,12,0,0,
340449,Ms Direct Colour Rosso Profondo,3.04,36,3.65,12,04/08/25
340450,Ms Direct Colour Melanzana,3.04,12,3.65,12,03/27/25
340453,Ms Direct Colour Lilla,3.6252,12,0,0,
340454,Ms Direct Colour Fucsia,3.6252,12,0,0,
340458,Ms Direct Colour Cipria,6.0534,600,0,0,
340459,Ms Direct Colour Biondo Beige,6.2658,600,0,0,
340474,Ms Direct Colour Cold Brown,6.0534,120,0,0,
340543,Ms The Glss Acd Ph D-prm Col 4,2.736,72,0,0,
340544,Ms The Glss Acd Ph D-prm Col 5,2.736,72,0,0,
340545,Ms The Glss Acd Ph D-prm Col 6,2.736,72,0,0,
340546,Ms The Glss Acd Ph D-prm Col 7,2.36,36,2.83,36,03/27/25
340547,Ms The Glss Acd Ph D-prm Col 8,2.736,72,0,0,
340548,Ms The Glss Acd Ph D-prm Col 9,2.36,36,2.83,36,03/27/25
340549,Ms The Glss Acd Ph D-prm Col 10,2.36,36,0,0,
340550,Ms The Glss Acd Ph D-prm Col 6.1,2.36,72,2.83,36,03/27/25
340551,Ms The Glss Acd Ph D-prm Col 8.1,2.36,72,2.83,72,03/27/25
340552,Ms The Glss Acd Ph D-prm Col 10.11,2.36,72,2.83,36,03/27/25
340553,Ms The Glss Acd Ph D-prm Col 9.07,2.36,72,2.83,36,03/27/25
340554,Ms The Glss Acd Ph D-prm Col 9.17,2.36,72,2.83,36,03/27/25
340555,Ms The Glss Acd Ph D-prm Col 9.03,2.36,36,2.83,36,03/27/25
340557,Ms The Glss Acd Ph D-prm Col 6.3,2.36,36,2.83,36,03/27/25
340558,Ms The Glss Acd Ph D-prm Col 9.3,2.36,36,2.83,36,03/27/25
340560,Ms The Glss Acd Ph D-prm Col 6.4,2.736,36,0,0,
340561,Ms The Glss Acd Ph D-prm Col 7.4,2.736,36,0,0,
340563,Ms The Glss Acd Ph D-prm Col 6.6,2.36,36,2.83,36,03/27/25
340564,Ms The Glss Acd Ph D-prm Col 5.8,2.36,36,2.83,36,03/27/25
340565,Ms The Glss Acd Ph D-prm Col 7.8,2.36,36,2.83,36,03/27/25
340566,Ms The Glss Acd Ph D-prm Col 9.08,2.36,36,2.83,36,03/27/25
340567,Ms The Glss Acd Ph D-prm Col 6.83,2.36,36,2.83,36,03/27/25
340568,Ms The Glss Acd Ph D-prm Col 7.8,2.36,36,2.83,36,03/27/25
340569,Ms The Glss Acd Ph D-prm Col 5.81,2.36,36,2.83,36,03/27/25
340572,Ms The Glss Acd Ph D-prm Col Neutrl,3.5,72,4.2,72,03/27/25
340573,Milkshake Acid Clr Activator 6vol,2.736,60,4.14,108,03/27/25
340574,Ms Creative Perm Col 1,2.4624,36,2.54,72,03/27/25
340575,Ms Creative Perm Col 3,2.4624,36,2.54,72,03/27/25
340576,Ms Creative Perm Col 4,2.4624,36,2.54,72,03/27/25
340577,Ms Creative Perm Col 5,2.4624,36,2.54,72,03/27/25
340578,Ms Creative Perm Col 6,2.4624,36,2.54,72,03/27/25
340579,Ms Creative Perm Col 7,2.4624,36,2.54,72,03/27/25
340580,Ms Creative Perm Col 8,2.4624,36,2.54,72,03/27/25
340581,Ms Creative Perm Col 9,2.12,72,2.54,72,03/27/25
340582,Ms Creative Perm Col 10,2.12,72,2.54,72,03/27/25
340583,Ms Creative Perm Col 1.0,2.12,72,2.54,72,03/27/25
340584,Ms Creative Perm Col 3.0,2.12,72,2.54,72,03/27/25
340585,Ms Creative Perm Col 4.0,2.12,72,2.54,72,03/27/25
340586,Ms Creative Perm Col 5.0,2.12,72,2.54,72,03/27/25
340587,Ms Creative Perm Col 6.0,2.12,72,2.54,72,03/27/25
340588,Ms Creative Perm Col 7.0,2.12,72,2.54,72,03/27/25
340589,Ms Creative Perm Col 8.0,2.12,72,2.54,72,03/27/25
340590,Ms Creative Perm Col 9.0,2.12,72,2.54,72,03/27/25
340591,Ms Creative Perm Col 10.0,2.12,36,2.54,36,03/27/25
340592,Ms Creative Perm Col 5.1,2.4624,36,2.54,36,03/27/25
340593,Ms Creative Perm Col 6.1,2.12,36,2.54,36,03/27/25
340594,Ms Creative Perm Col 7.1,2.12,36,2.54,36,03/27/25
340595,Ms Creative Perm Col 8.1,2.12,36,2.54,36,03/27/25
340596,Ms Creative Perm Col 10.1,2.12,36,2.54,36,03/27/25
340598,Ms Creative Perm Col 4.11,2.12,72,2.54,72,03/27/25
340599,Ms Creative Perm Col 5.11,2.4624,36,0,0,
340600,Ms Creative Perm Col 6.11,2.12,72,2.54,72,03/27/25
340601,Ms Creative Perm Col 7.11,2.12,36,5.28,1,02/11/25
340602,Ms Creative Perm Col 8.11,2.12,36,2.54,36,03/27/25
340603,Ms Creative Perm Col 4.3,2.12,36,2.54,36,03/27/25
340604,Ms Creative Perm Col 5.3,2.12,36,2.54,36,03/27/25
340605,Ms Creative Perm Col 5.34,2.12,36,2.54,36,03/27/25
340606,Ms Creative Perm Col 6.3,2.12,36,2.54,36,03/27/25
340608,Ms Creative Perm Col 7.3,2.12,36,2.54,36,03/27/25
340609,Ms Creative Perm Col 7.34,2.12,36,2.54,36,03/27/25
340610,Ms Creative Perm Col 8.3,2.12,36,2.54,36,03/27/25
340611,Ms Creative Perm Col 9.3,2.12,36,2.54,36,03/27/25
340612,Ms Creative Perm Col 5.4,2.12,36,2.54,36,03/27/25
340614,Ms Creative Perm Col 6.4,2.12,36,2.54,36,03/27/25
340615,Ms Creative Perm Col 6.43,2.12,36,2.54,36,03/27/25
340616,Ms Creative Perm Col 7.43,2.12,36,2.54,36,03/27/25
340617,Ms Creative Perm Col 7.4,2.12,36,2.54,36,03/27/25
340618,Ms Creative Perm Col 7.44,2.12,36,2.54,36,03/27/25
340621,Ms Creative Perm Col 4.5,2.4624,36,0,0,
340622,Ms Creative Perm Col 5.5,2.12,36,2.54,36,03/27/25
340623,Ms Creative Perm Col 6.5,2.12,36,2.54,36,03/27/25
340624,Ms Creative Perm Col 6.56,2.12,36,2.54,36,03/27/25
340625,Ms Creative Perm Col 4.6,2.12,36,2.54,36,03/27/25
340626,Ms Creative Perm Col 5.6,2.12,36,2.54,36,03/27/25
340627,Ms Creative Perm Col 5.66,2.12,36,2.54,36,03/27/25
340628,Ms Creative Perm Col 6.6,2.12,36,2.54,36,03/27/25
340629,Ms Creative Perm Col 6.66,2.12,36,2.54,36,03/27/25
340632,Ms Creative Perm Col 5.77,2.12,36,2.54,36,03/27/25
340643,Ms Creative Perm Col 7.14,2.4624,36,0,0,
340654,Ms Creative Perm Col 5.16,2.12,36,2.54,36,03/27/25
340656,Ms Creative Perm Col 3.87,2.12,36,2.54,36,03/27/25
340657,Ms Creative Perm Col 5.88,2.12,36,2.54,36,03/27/25
340662,Ms Creative Perm Col 7.13,2.12,36,2.54,36,03/27/25
340664,Ms Creative Perm Col 9.13,2.12,36,2.54,36,03/27/25
340666,Ms Creative Perm Col 4.56,2.12,36,2.54,36,03/27/25
340668,Ms Creative Perm Col 10.17,2.12,36,0,0,
340674,Ms Creative Perm Col Nude 6.54,2.4624,36,0,0,
340677,Ms Creative Perm Col 12.01,2.12,36,2.54,36,03/27/25
340678,Ms Creative Perm Col 12.03,2.12,36,2.54,36,03/27/25
340679,Ms Creative Perm Col 12.07,2.12,36,2.54,36,03/27/25
340680,Ms Creative Perm Col 12.11,2.12,36,2.54,36,03/27/25
340682,Ms Creative Perm Col 12.71,2.12,36,2.54,36,03/27/25
340684,Ms Creative Perm Col Y Giallo,2.12,36,2.54,36,03/27/25
340685,Ms Creative Perm Col V Viola,2.12,36,2.54,36,03/27/25
340687,Ms Creative Perm Col R Rosso,2.12,36,2.54,36,03/27/25
340689,Ms Creative Perm Col B Blu,2.12,36,2.54,36,03/27/25
340803,Ms Oxidizing Emulsion 5 Vol,2.85,12,2.87,36,03/27/25
340804,Ms Oxidizing Emulsion 10 Vol,2.85,24,2.87,72,03/27/25
340805,Ms Oxidizing Emulsion 20 Vol,2.85,36,2.87,144,03/27/25
340806,Ms Oxidizing Emulsion 30 Vol,2.85,24,2.87,96,03/27/25
340807,Ms Oxidizing Emulsion 40 Vol,2.85,24,2.87,96,03/27/25
340824,Ms Decologic Lightening Powder,0,0,4.2,2,02/11/25
340825,Ms Decologic Blue Lightening Powder,0,0,4.2,2,02/11/25
340826,Ms Decologic Level 9,0,0,4.2,1,02/11/25
340847,Ms K-respect Smoothing Shampoo,4.4688,96,0,0,
340851,Ms K-respect Smoothing Conditioner,4.3092,96,0,0,
340854,Ms Argan Oil,6.8514,24,7.69,12,04/08/25
340857,Ms Argan Oil Sh,4.4688,216,0,0,
340860,Ms Argan Oil Deep Treatment,5.9736,312,0,0,
340861,Ms Argan Oil Deep Treatment,10.06,204,0,0,
340870,Ms Colour Maintainer Shmp Sulf Free,4.4688,228,0,0,
340871,Ms Colour Maintainer Shmp Sulf Free,8.78,12,10.54,12,03/27/25
340875,Ms Silver Shine Shmp,4.4688,2448,5.14,12,04/04/25
340876,Ms Silver Shine Shmp,10.3512,72,12.23,12,03/27/25
340878,Ms Silver Shine Light Shmp,4.4688,144,0,0,
340879,Ms Silver Shine Light Shmp,10.3512,12,0,0,
340881,Ms Silver Shine Cond,4.0698,2448,0,0,
340882,Ms Silver Shine Cond,12.8022,24,15.12,12,03/27/25
340883,Ms Silver Shine Whipped Cream,4.024,2400,0,0,
340884,Ms Whipped Cream,0,0,7.2,12,01/16/25
340885,Ms Leave In Cond,1.85,96,0,0,
340887,Ms Incredible Milk,0,0,5.25,-240,04/17/25
340888,Ms Clr Whipped Cream Cold Brunette,2.98,96,0,0,
340889,Ms Clr Whipped Cream Warm Brunette,2.98,108,0,0,
340890,Ms Clr Whipped Cream Violet,2.62,72,0,0,
340893,Ms Clr Whipped Cream Beige Blond,2.98,108,0,0,
340895,Ms Clr Whipped Cream Light Pink,2.98,24,0,0,
340897,Ms Clr Whipped Cream Light Gray,2.98,12,0,0,
340898,Ms Clr Whipped Cream Intense Gray,2.99,120,0,0,
340904,Ms Sos Roots Mogano,3.92,12,0,0,
340905,Ms Sos Roots Nero,3.92,108,0,0,
340910,Ms Active Yogurt Mask,3.8874,348,4.22,-72,04/17/25
340911,Ms Active Yogurt Mask,8.037,120,0,0,
340918,Ms Integrity Nourishing Shmp,4.4688,1500,4.84,-48,04/17/25
340919,Ms Integrity Nourishing Shmp,10.32,12,12.38,12,03/27/25
340921,Ms Integrity Nourishing Cond,4.047,1500,4.38,-48,04/17/25
340922,Ms Integrity Nourishing Cond,8.54,12,10.25,12,03/27/25
340924,Ms Integrity Intensive Treatment,4.1154,264,0,0,
340925,Ms Integrity Intensive Treatment,8.3334,24,9.85,12,03/27/25
340926,Ms Integrity Nrshg Muru Muru Butter,8.55,12,0,0,
340927,Ms Integrity Repairing Hair Lotion,6.055,540,7.15,12,03/27/25
340932,Ms Integrity Leave In,4.2864,192,4.97,24,03/27/25
340937,Ms Moisture Plus Whipped Cream,0,0,4.46,-240,04/17/25
340947,Ms Glistening Milk,4.389,2400,0,0,
340948,Ms Glistening Serum,5.6886,324,6.59,24,03/27/25
340949,Ms Glistening Spray,4.389,132,0,0,
340951,Ms Curl Passion Shmp,4.4688,348,0,0,
340952,Ms Curl Passion Shmp,10.3512,108,0,0,
340954,Ms Curl Passion Cond,4.902,336,0,0,
340955,Ms Curl Passion Cond,11.058,12,0,0,
340956,Ms Curl Passion Leave-in,4.902,96,0,0,
340958,Ms Volumizing Shmp,3.4542,576,0,0,
340959,Ms Volumizing Shmp,7.5012,48,0,0,
340961,Ms Volumizing Cond,3.6822,408,0,0,
340962,Ms Volumizing Cond,8.5842,36,0,0,
340963,Ms Volumizing Styling Spray,3.853,384,0,0,
340976,Ms Normalizing Blend Shmp,3.762,24,0,0,
340979,Ms Purifying Blend Shmp,3.762,36,0,0,
340980,Ms Purifying Blend Shmp,9.0402,12,0,0,
340982,Ms Energizing Shmp,3.762,696,4.32,12,04/04/25
340984,Ms Energizing Cond,3.93,564,4.72,12,04/08/25
340985,Ms Energizing Shmp,8.9,12,10.68,12,06/10/25
340986,Ms Energizing Cond,9.34,36,11.21,12,04/08/25
340987,Ms Energizing Treatment,7.786,36,0,0,
340988,Ms Energizing Treatment,3.59,24,3.88,-24,04/17/25
340989,Ms Lifestyling Amazing,4.3434,348,6.42,36,03/27/25
340991,Ms Lifestyling Smoothing Cream,3.374,144,0,0,
340996,Ms Lifestyling Texturizing Spritz,2.4168,12,0,0,
340998,Ms Lifestyling Strong Hold Hrspry,3.32,144,0,0,
340999,Ms Lifestyling Medium Hold Hrspry,3.32,312,0,0,
341001,Ms Lifestyling Thermo Prtctr Spray,3.848,840,5.69,48,03/27/25
341007,Ms Lifestyling Eco Strong Hairspray,4.265,96,0,0,
341008,Ms Lifestyling Let It Shine,3.81,24,0,0,
341014,Ms Lifestyling Fixing Paste,4.0128,12,0,0,
341016,Ms Lifestyling Blow-dry Primer,3.575,336,0,0,
341018,Ms Lifestyling Medium Hold Gel,3.8304,60,0,0,
341276,Rk Mx Tint Pink Brush,0,0,1.78,5,04/22/25
341778,Rk Digital Scale,0,0,0.12,1,04/22/25
342397,Hylands Apple Cider Vinegar,7.34,24,8.81,4,07/10/25
342398,Hylands Immune Og Elderberry Adult,1.5,1152,1.8,4,07/10/25
342399,Hylands Stress Busters,7.34,24,8.81,12,04/29/25
342400,Hylands Kids Immune Og Elderberry,5.94,24,7.13,4,07/10/25
342405,Hylands Arnica 30x,4.19,24,5.03,12,04/29/25
342411,Hylands Leg Cramps Tablets,5.59,9600,5.59,480,06/27/25
342412,Hylands Restful Legs Tablets,4.1929,1440,4.19,1440,06/27/25
342413,Hylands Leg Cramps Pm Tablets,4.6829,3120,4.68,3360,06/27/25
342414,Hylands Leg Cramps Ointment,4.5429,24,0,0,
342415,Hylands Muscle Therapy Gel W/arnica,3.77,24,4.52,3,04/04/25
342416,Hylands Migraine Relief Tablets,4.89,24,0,0,
342418,Hylands Restful Legs Pm Tablets,4.68,1440,4.68,1440,06/27/25
342421,Hylands Baby Tiny Cold Tablets,5.2429,480,5.62,480,03/13/25
342425,Hylands Baby Mucus+cold Relief,4.75,24,5.7,12,04/29/25
342428,Hylands Baby Oral Pain Relief Table,0,0,4.81,24,01/30/25
342431,Hylands 4 Kids Cold N Cough Dt Grp,3.98,960,3.98,960,06/27/25
342432,Hylands 4 Kids Cold N Cough D&n,6.8533,12,8.22,9,04/29/25
342433,Hylands 4 Kids Cold N Cough D&n Grp,6.8529,240,6.85,432,06/27/25
342434,Hylands 4 Kids Cold N Cough Nghttm,3.9829,1440,4.27,1440,06/27/25
342435,Hylands 4 Kids Cold N Cough Nt Grp,3.98,480,4.27,480,06/27/25
342447,Hylands 4 Kids Stuffy Nose & Sinus,2.55,24,3.06,12,04/29/25
342454,Hylands Earache Drops,4.4029,432,4.4,432,06/27/25
342456,Hylands Calms Forte Tablets,3.4929,24,4.19,3,04/04/25
342457,Hylands Calm Tablets,4.4,24,5.28,3,04/04/25
342778,Hylands Kids Cough&mucus Dt Grape,3.77,960,4.17,960,06/27/25
342779,Hylands Kids Cough&mucus Nt Grape,3.77,24,4.71,24,03/11/25
342780,Hylands Kids Cough&mucus D&n Grape,6.64,288,6.64,288,06/27/25
342783,Hylands Baby Og Cough&immune D&n,5.94,12,0,0,
